location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,6146,2021-05-15,2021-05-10
AT,1 wk ahead inc case,quantile,0.025,1813,2021-05-15,2021-05-10
AT,1 wk ahead inc case,quantile,0.250,4732,2021-05-15,2021-05-10
AT,1 wk ahead inc case,quantile,0.750,7812,2021-05-15,2021-05-10
AT,1 wk ahead inc case,quantile,0.975,22415,2021-05-15,2021-05-10
AT,2 wk ahead inc case,point,NA,3757,2021-05-22,2021-05-10
AT,2 wk ahead inc case,quantile,0.025,312,2021-05-22,2021-05-10
AT,2 wk ahead inc case,quantile,0.250,2092,2021-05-22,2021-05-10
AT,2 wk ahead inc case,quantile,0.750,5560,2021-05-22,2021-05-10
AT,2 wk ahead inc case,quantile,0.975,29129,2021-05-22,2021-05-10
BE,1 wk ahead inc case,point,NA,19364,2021-05-15,2021-05-10
BE,1 wk ahead inc case,quantile,0.025,5712,2021-05-15,2021-05-10
BE,1 wk ahead inc case,quantile,0.250,14910,2021-05-15,2021-05-10
BE,1 wk ahead inc case,quantile,0.750,24611,2021-05-15,2021-05-10
BE,1 wk ahead inc case,quantile,0.975,70619,2021-05-15,2021-05-10
BE,2 wk ahead inc case,point,NA,18376,2021-05-22,2021-05-10
BE,2 wk ahead inc case,quantile,0.025,1525,2021-05-22,2021-05-10
BE,2 wk ahead inc case,quantile,0.250,10235,2021-05-22,2021-05-10
BE,2 wk ahead inc case,quantile,0.750,27196,2021-05-22,2021-05-10
BE,2 wk ahead inc case,quantile,0.975,142484,2021-05-22,2021-05-10
BG,1 wk ahead inc case,point,NA,4121,2021-05-15,2021-05-10
BG,1 wk ahead inc case,quantile,0.025,1216,2021-05-15,2021-05-10
BG,1 wk ahead inc case,quantile,0.250,3174,2021-05-15,2021-05-10
BG,1 wk ahead inc case,quantile,0.750,5238,2021-05-15,2021-05-10
BG,1 wk ahead inc case,quantile,0.975,15031,2021-05-15,2021-05-10
BG,2 wk ahead inc case,point,NA,3022,2021-05-22,2021-05-10
BG,2 wk ahead inc case,quantile,0.025,251,2021-05-22,2021-05-10
BG,2 wk ahead inc case,quantile,0.250,1683,2021-05-22,2021-05-10
BG,2 wk ahead inc case,quantile,0.750,4472,2021-05-22,2021-05-10
BG,2 wk ahead inc case,quantile,0.975,23430,2021-05-22,2021-05-10
CY,1 wk ahead inc case,point,NA,2299,2021-05-15,2021-05-10
CY,1 wk ahead inc case,quantile,0.025,678,2021-05-15,2021-05-10
CY,1 wk ahead inc case,quantile,0.250,1770,2021-05-15,2021-05-10
CY,1 wk ahead inc case,quantile,0.750,2922,2021-05-15,2021-05-10
CY,1 wk ahead inc case,quantile,0.975,8385,2021-05-15,2021-05-10
CY,2 wk ahead inc case,point,NA,1616,2021-05-22,2021-05-10
CY,2 wk ahead inc case,quantile,0.025,134,2021-05-22,2021-05-10
CY,2 wk ahead inc case,quantile,0.250,900,2021-05-22,2021-05-10
CY,2 wk ahead inc case,quantile,0.750,2392,2021-05-22,2021-05-10
CY,2 wk ahead inc case,quantile,0.975,12533,2021-05-22,2021-05-10
CZ,1 wk ahead inc case,point,NA,8934,2021-05-15,2021-05-10
CZ,1 wk ahead inc case,quantile,0.025,2636,2021-05-15,2021-05-10
CZ,1 wk ahead inc case,quantile,0.250,6879,2021-05-15,2021-05-10
CZ,1 wk ahead inc case,quantile,0.750,11355,2021-05-15,2021-05-10
CZ,1 wk ahead inc case,quantile,0.975,32582,2021-05-15,2021-05-10
CZ,2 wk ahead inc case,point,NA,6763,2021-05-22,2021-05-10
CZ,2 wk ahead inc case,quantile,0.025,561,2021-05-22,2021-05-10
CZ,2 wk ahead inc case,quantile,0.250,3767,2021-05-22,2021-05-10
CZ,2 wk ahead inc case,quantile,0.750,10009,2021-05-22,2021-05-10
CZ,2 wk ahead inc case,quantile,0.975,52441,2021-05-22,2021-05-10
DE,1 wk ahead inc case,point,NA,81254,2021-05-15,2021-05-10
DE,1 wk ahead inc case,quantile,0.025,23970,2021-05-15,2021-05-10
DE,1 wk ahead inc case,quantile,0.250,62566,2021-05-15,2021-05-10
DE,1 wk ahead inc case,quantile,0.750,103274,2021-05-15,2021-05-10
DE,1 wk ahead inc case,quantile,0.975,296334,2021-05-15,2021-05-10
DE,2 wk ahead inc case,point,NA,62657,2021-05-22,2021-05-10
DE,2 wk ahead inc case,quantile,0.025,5201,2021-05-22,2021-05-10
DE,2 wk ahead inc case,quantile,0.250,34900,2021-05-22,2021-05-10
DE,2 wk ahead inc case,quantile,0.750,92732,2021-05-22,2021-05-10
DE,2 wk ahead inc case,quantile,0.975,485839,2021-05-22,2021-05-10
DK,1 wk ahead inc case,point,NA,6815,2021-05-15,2021-05-10
DK,1 wk ahead inc case,quantile,0.025,2010,2021-05-15,2021-05-10
DK,1 wk ahead inc case,quantile,0.250,5247,2021-05-15,2021-05-10
DK,1 wk ahead inc case,quantile,0.750,8661,2021-05-15,2021-05-10
DK,1 wk ahead inc case,quantile,0.975,24853,2021-05-15,2021-05-10
DK,2 wk ahead inc case,point,NA,7373,2021-05-22,2021-05-10
DK,2 wk ahead inc case,quantile,0.025,612,2021-05-22,2021-05-10
DK,2 wk ahead inc case,quantile,0.250,4107,2021-05-22,2021-05-10
DK,2 wk ahead inc case,quantile,0.750,10912,2021-05-22,2021-05-10
DK,2 wk ahead inc case,quantile,0.975,57172,2021-05-22,2021-05-10
FI,1 wk ahead inc case,point,NA,1476,2021-05-15,2021-05-10
FI,1 wk ahead inc case,quantile,0.025,436,2021-05-15,2021-05-10
FI,1 wk ahead inc case,quantile,0.250,1137,2021-05-15,2021-05-10
FI,1 wk ahead inc case,quantile,0.750,1876,2021-05-15,2021-05-10
FI,1 wk ahead inc case,quantile,0.975,5384,2021-05-15,2021-05-10
FI,2 wk ahead inc case,point,NA,1467,2021-05-22,2021-05-10
FI,2 wk ahead inc case,quantile,0.025,122,2021-05-22,2021-05-10
FI,2 wk ahead inc case,quantile,0.250,817,2021-05-22,2021-05-10
FI,2 wk ahead inc case,quantile,0.750,2171,2021-05-22,2021-05-10
FI,2 wk ahead inc case,quantile,0.975,11373,2021-05-22,2021-05-10
FR,1 wk ahead inc case,point,NA,82965,2021-05-15,2021-05-10
FR,1 wk ahead inc case,quantile,0.025,24475,2021-05-15,2021-05-10
FR,1 wk ahead inc case,quantile,0.250,63883,2021-05-15,2021-05-10
FR,1 wk ahead inc case,quantile,0.750,105448,2021-05-15,2021-05-10
FR,1 wk ahead inc case,quantile,0.975,302573,2021-05-15,2021-05-10
FR,2 wk ahead inc case,point,NA,57442,2021-05-22,2021-05-10
FR,2 wk ahead inc case,quantile,0.025,4768,2021-05-22,2021-05-10
FR,2 wk ahead inc case,quantile,0.250,31995,2021-05-22,2021-05-10
FR,2 wk ahead inc case,quantile,0.750,85015,2021-05-22,2021-05-10
FR,2 wk ahead inc case,quantile,0.975,445408,2021-05-22,2021-05-10
GB,1 wk ahead inc case,point,NA,13579,2021-05-15,2021-05-10
GB,1 wk ahead inc case,quantile,0.025,4006,2021-05-15,2021-05-10
GB,1 wk ahead inc case,quantile,0.250,10456,2021-05-15,2021-05-10
GB,1 wk ahead inc case,quantile,0.750,17259,2021-05-15,2021-05-10
GB,1 wk ahead inc case,quantile,0.975,49522,2021-05-15,2021-05-10
GB,2 wk ahead inc case,point,NA,12720,2021-05-22,2021-05-10
GB,2 wk ahead inc case,quantile,0.025,1056,2021-05-22,2021-05-10
GB,2 wk ahead inc case,quantile,0.250,7085,2021-05-22,2021-05-10
