location,target,type,quantile,value,target_end_date,forecast_date
BG,1 wk ahead inc case,point,NA,2297,2022-07-09,2022-07-04
BG,1 wk ahead inc case,quantile,0.025,678,2022-07-09,2022-07-04
BG,1 wk ahead inc case,quantile,0.250,1769,2022-07-09,2022-07-04
BG,1 wk ahead inc case,quantile,0.750,2919,2022-07-09,2022-07-04
BG,1 wk ahead inc case,quantile,0.975,8376,2022-07-09,2022-07-04
BG,2 wk ahead inc case,point,NA,2148,2022-07-16,2022-07-04
BG,2 wk ahead inc case,quantile,0.025,178,2022-07-16,2022-07-04
BG,2 wk ahead inc case,quantile,0.250,1196,2022-07-16,2022-07-04
BG,2 wk ahead inc case,quantile,0.750,3178,2022-07-16,2022-07-04
BG,2 wk ahead inc case,quantile,0.975,16652,2022-07-16,2022-07-04
DE,1 wk ahead inc case,point,NA,407775,2022-07-09,2022-07-04
DE,1 wk ahead inc case,quantile,0.025,120294,2022-07-09,2022-07-04
DE,1 wk ahead inc case,quantile,0.250,313986,2022-07-09,2022-07-04
DE,1 wk ahead inc case,quantile,0.750,518282,2022-07-09,2022-07-04
DE,1 wk ahead inc case,quantile,0.975,1487154,2022-07-09,2022-07-04
DE,2 wk ahead inc case,point,NA,358491,2022-07-16,2022-07-04
DE,2 wk ahead inc case,quantile,0.025,29755,2022-07-16,2022-07-04
DE,2 wk ahead inc case,quantile,0.250,199679,2022-07-16,2022-07-04
DE,2 wk ahead inc case,quantile,0.750,530566,2022-07-16,2022-07-04
DE,2 wk ahead inc case,quantile,0.975,2779736,2022-07-16,2022-07-04
GR,1 wk ahead inc case,point,NA,130076,2022-07-09,2022-07-04
GR,1 wk ahead inc case,quantile,0.025,38372,2022-07-09,2022-07-04
GR,1 wk ahead inc case,quantile,0.250,100158,2022-07-09,2022-07-04
GR,1 wk ahead inc case,quantile,0.750,165326,2022-07-09,2022-07-04
GR,1 wk ahead inc case,quantile,0.975,474386,2022-07-09,2022-07-04
GR,2 wk ahead inc case,point,NA,154091,2022-07-16,2022-07-04
GR,2 wk ahead inc case,quantile,0.025,12790,2022-07-16,2022-07-04
GR,2 wk ahead inc case,quantile,0.250,85829,2022-07-16,2022-07-04
GR,2 wk ahead inc case,quantile,0.750,228055,2022-07-16,2022-07-04
GR,2 wk ahead inc case,quantile,0.975,1194824,2022-07-16,2022-07-04
HR,1 wk ahead inc case,point,NA,3695,2022-07-09,2022-07-04
HR,1 wk ahead inc case,quantile,0.025,1090,2022-07-09,2022-07-04
HR,1 wk ahead inc case,quantile,0.250,2845,2022-07-09,2022-07-04
HR,1 wk ahead inc case,quantile,0.750,4696,2022-07-09,2022-07-04
HR,1 wk ahead inc case,quantile,0.975,13474,2022-07-09,2022-07-04
HR,2 wk ahead inc case,point,NA,3465,2022-07-16,2022-07-04
HR,2 wk ahead inc case,quantile,0.025,288,2022-07-16,2022-07-04
HR,2 wk ahead inc case,quantile,0.250,1930,2022-07-16,2022-07-04
HR,2 wk ahead inc case,quantile,0.750,5128,2022-07-16,2022-07-04
HR,2 wk ahead inc case,quantile,0.975,26866,2022-07-16,2022-07-04
IT,1 wk ahead inc case,point,NA,694542,2022-07-09,2022-07-04
IT,1 wk ahead inc case,quantile,0.025,204890,2022-07-09,2022-07-04
IT,1 wk ahead inc case,quantile,0.250,534797,2022-07-09,2022-07-04
IT,1 wk ahead inc case,quantile,0.750,882763,2022-07-09,2022-07-04
IT,1 wk ahead inc case,quantile,0.975,2532994,2022-07-09,2022-07-04
IT,2 wk ahead inc case,point,NA,833553,2022-07-16,2022-07-04
IT,2 wk ahead inc case,quantile,0.025,69185,2022-07-16,2022-07-04
IT,2 wk ahead inc case,quantile,0.250,464289,2022-07-16,2022-07-04
IT,2 wk ahead inc case,quantile,0.750,1233659,2022-07-16,2022-07-04
IT,2 wk ahead inc case,quantile,0.975,6463371,2022-07-16,2022-07-04
LT,1 wk ahead inc case,point,NA,1849,2022-07-09,2022-07-04
LT,1 wk ahead inc case,quantile,0.025,545,2022-07-09,2022-07-04
LT,1 wk ahead inc case,quantile,0.250,1424,2022-07-09,2022-07-04
LT,1 wk ahead inc case,quantile,0.750,2350,2022-07-09,2022-07-04
LT,1 wk ahead inc case,quantile,0.975,6743,2022-07-09,2022-07-04
LT,2 wk ahead inc case,point,NA,1726,2022-07-16,2022-07-04
LT,2 wk ahead inc case,quantile,0.025,143,2022-07-16,2022-07-04
LT,2 wk ahead inc case,quantile,0.250,961,2022-07-16,2022-07-04
LT,2 wk ahead inc case,quantile,0.750,2555,2022-07-16,2022-07-04
LT,2 wk ahead inc case,quantile,0.975,13384,2022-07-16,2022-07-04
MT,1 wk ahead inc case,point,NA,4573,2022-07-09,2022-07-04
MT,1 wk ahead inc case,quantile,0.025,1349,2022-07-09,2022-07-04
MT,1 wk ahead inc case,quantile,0.250,3521,2022-07-09,2022-07-04
MT,1 wk ahead inc case,quantile,0.750,5812,2022-07-09,2022-07-04
MT,1 wk ahead inc case,quantile,0.975,16677,2022-07-09,2022-07-04
MT,2 wk ahead inc case,point,NA,5276,2022-07-16,2022-07-04
MT,2 wk ahead inc case,quantile,0.025,438,2022-07-16,2022-07-04
MT,2 wk ahead inc case,quantile,0.250,2938,2022-07-16,2022-07-04
MT,2 wk ahead inc case,quantile,0.750,7808,2022-07-16,2022-07-04
MT,2 wk ahead inc case,quantile,0.975,40907,2022-07-16,2022-07-04
NO,1 wk ahead inc case,point,NA,3349,2022-07-09,2022-07-04
NO,1 wk ahead inc case,quantile,0.025,988,2022-07-09,2022-07-04
NO,1 wk ahead inc case,quantile,0.250,2579,2022-07-09,2022-07-04
NO,1 wk ahead inc case,quantile,0.750,4257,2022-07-09,2022-07-04
NO,1 wk ahead inc case,quantile,0.975,12214,2022-07-09,2022-07-04
NO,2 wk ahead inc case,point,NA,2807,2022-07-16,2022-07-04
NO,2 wk ahead inc case,quantile,0.025,233,2022-07-16,2022-07-04
NO,2 wk ahead inc case,quantile,0.250,1563,2022-07-16,2022-07-04
NO,2 wk ahead inc case,quantile,0.750,4154,2022-07-16,2022-07-04
NO,2 wk ahead inc case,quantile,0.975,21763,2022-07-16,2022-07-04
PL,1 wk ahead inc case,point,NA,4792,2022-07-09,2022-07-04
PL,1 wk ahead inc case,quantile,0.025,1413,2022-07-09,2022-07-04
PL,1 wk ahead inc case,quantile,0.250,3689,2022-07-09,2022-07-04
PL,1 wk ahead inc case,quantile,0.750,6090,2022-07-09,2022-07-04
PL,1 wk ahead inc case,quantile,0.975,17475,2022-07-09,2022-07-04
PL,2 wk ahead inc case,point,NA,7461,2022-07-16,2022-07-04
PL,2 wk ahead inc case,quantile,0.025,619,2022-07-16,2022-07-04
PL,2 wk ahead inc case,quantile,0.250,4156,2022-07-16,2022-07-04
PL,2 wk ahead inc case,quantile,0.750,11042,2022-07-16,2022-07-04
PL,2 wk ahead inc case,quantile,0.975,57851,2022-07-16,2022-07-04
BG,1 wk ahead inc death,point,NA,3,2022-07-09,2022-07-04
BG,1 wk ahead inc death,quantile,0.025,1,2022-07-09,2022-07-04
BG,1 wk ahead inc death,quantile,0.250,3,2022-07-09,2022-07-04
BG,1 wk ahead inc death,quantile,0.750,4,2022-07-09,2022-07-04
BG,1 wk ahead inc death,quantile,0.975,13,2022-07-09,2022-07-04
BG,2 wk ahead inc death,point,NA,1,2022-07-16,2022-07-04
BG,2 wk ahead inc death,quantile,0.025,0,2022-07-16,2022-07-04
BG,2 wk ahead inc death,quantile,0.250,1,2022-07-16,2022-07-04
BG,2 wk ahead inc death,quantile,0.750,2,2022-07-16,2022-07-04
BG,2 wk ahead inc death,quantile,0.975,9,2022-07-16,2022-07-04
DE,1 wk ahead inc death,point,NA,353,2022-07-09,2022-07-04
DE,1 wk ahead inc death,quantile,0.025,104,2022-07-09,2022-07-04
DE,1 wk ahead inc death,quantile,0.250,272,2022-07-09,2022-07-04
DE,1 wk ahead inc death,quantile,0.750,449,2022-07-09,2022-07-04
DE,1 wk ahead inc death,quantile,0.975,1289,2022-07-09,2022-07-04
DE,2 wk ahead inc death,point,NA,330,2022-07-16,2022-07-04
DE,2 wk ahead inc death,quantile,0.025,27,2022-07-16,2022-07-04
DE,2 wk ahead inc death,quantile,0.250,184,2022-07-16,2022-07-04
DE,2 wk ahead inc death,quantile,0.750,488,2022-07-16,2022-07-04
DE,2 wk ahead inc death,quantile,0.975,2559,2022-07-16,2022-07-04
GR,1 wk ahead inc death,point,NA,177,2022-07-09,2022-07-04
GR,1 wk ahead inc death,quantile,0.025,52,2022-07-09,2022-07-04
GR,1 wk ahead inc death,quantile,0.250,136,2022-07-09,2022-07-04
GR,1 wk ahead inc death,quantile,0.750,225,2022-07-09,2022-07-04
GR,1 wk ahead inc death,quantile,0.975,646,2022-07-09,2022-07-04
GR,2 wk ahead inc death,point,NA,241,2022-07-16,2022-07-04
GR,2 wk ahead inc death,quantile,0.025,20,2022-07-16,2022-07-04
GR,2 wk ahead inc death,quantile,0.250,134,2022-07-16,2022-07-04
GR,2 wk ahead inc death,quantile,0.750,357,2022-07-16,2022-07-04
GR,2 wk ahead inc death,quantile,0.975,1870,2022-07-16,2022-07-04
HR,1 wk ahead inc death,point,NA,34,2022-07-09,2022-07-04
HR,1 wk ahead inc death,quantile,0.025,10,2022-07-09,2022-07-04
HR,1 wk ahead inc death,quantile,0.250,26,2022-07-09,2022-07-04
HR,1 wk ahead inc death,quantile,0.750,43,2022-07-09,2022-07-04
HR,1 wk ahead inc death,quantile,0.975,123,2022-07-09,2022-07-04
HR,2 wk ahead inc death,point,NA,38,2022-07-16,2022-07-04
HR,2 wk ahead inc death,quantile,0.025,3,2022-07-16,2022-07-04
HR,2 wk ahead inc death,quantile,0.250,21,2022-07-16,2022-07-04
HR,2 wk ahead inc death,quantile,0.750,57,2022-07-16,2022-07-04
HR,2 wk ahead inc death,quantile,0.975,298,2022-07-16,2022-07-04
IT,1 wk ahead inc death,point,NA,375,2022-07-09,2022-07-04
IT,1 wk ahead inc death,quantile,0.025,111,2022-07-09,2022-07-04
IT,1 wk ahead inc death,quantile,0.250,289,2022-07-09,2022-07-04
IT,1 wk ahead inc death,quantile,0.750,477,2022-07-09,2022-07-04
IT,1 wk ahead inc death,quantile,0.975,1369,2022-07-09,2022-07-04
IT,2 wk ahead inc death,point,NA,351,2022-07-16,2022-07-04
IT,2 wk ahead inc death,quantile,0.025,29,2022-07-16,2022-07-04
IT,2 wk ahead inc death,quantile,0.250,195,2022-07-16,2022-07-04
IT,2 wk ahead inc death,quantile,0.750,519,2022-07-16,2022-07-04
IT,2 wk ahead inc death,quantile,0.975,2721,2022-07-16,2022-07-04
LT,1 wk ahead inc death,point,NA,11,2022-07-09,2022-07-04
LT,1 wk ahead inc death,quantile,0.025,3,2022-07-09,2022-07-04
LT,1 wk ahead inc death,quantile,0.250,9,2022-07-09,2022-07-04
LT,1 wk ahead inc death,quantile,0.750,15,2022-07-09,2022-07-04
LT,1 wk ahead inc death,quantile,0.975,42,2022-07-09,2022-07-04
LT,2 wk ahead inc death,point,NA,16,2022-07-16,2022-07-04
LT,2 wk ahead inc death,quantile,0.025,1,2022-07-16,2022-07-04
LT,2 wk ahead inc death,quantile,0.250,9,2022-07-16,2022-07-04
LT,2 wk ahead inc death,quantile,0.750,24,2022-07-16,2022-07-04
LT,2 wk ahead inc death,quantile,0.975,123,2022-07-16,2022-07-04
MT,1 wk ahead inc death,point,NA,8,2022-07-09,2022-07-04
MT,1 wk ahead inc death,quantile,0.025,2,2022-07-09,2022-07-04
MT,1 wk ahead inc death,quantile,0.250,6,2022-07-09,2022-07-04
MT,1 wk ahead inc death,quantile,0.750,11,2022-07-09,2022-07-04
MT,1 wk ahead inc death,quantile,0.975,30,2022-07-09,2022-07-04
MT,2 wk ahead inc death,point,NA,7,2022-07-16,2022-07-04
MT,2 wk ahead inc death,quantile,0.025,1,2022-07-16,2022-07-04
MT,2 wk ahead inc death,quantile,0.250,4,2022-07-16,2022-07-04
MT,2 wk ahead inc death,quantile,0.750,11,2022-07-16,2022-07-04
MT,2 wk ahead inc death,quantile,0.975,57,2022-07-16,2022-07-04
NO,1 wk ahead inc death,point,NA,6,2022-07-09,2022-07-04
NO,1 wk ahead inc death,quantile,0.025,2,2022-07-09,2022-07-04
NO,1 wk ahead inc death,quantile,0.250,4,2022-07-09,2022-07-04
NO,1 wk ahead inc death,quantile,0.750,7,2022-07-09,2022-07-04
NO,1 wk ahead inc death,quantile,0.975,21,2022-07-09,2022-07-04
NO,2 wk ahead inc death,point,NA,5,2022-07-16,2022-07-04
NO,2 wk ahead inc death,quantile,0.025,0,2022-07-16,2022-07-04
NO,2 wk ahead inc death,quantile,0.250,3,2022-07-16,2022-07-04
NO,2 wk ahead inc death,quantile,0.750,7,2022-07-16,2022-07-04
NO,2 wk ahead inc death,quantile,0.975,36,2022-07-16,2022-07-04
PL,1 wk ahead inc death,point,NA,9,2022-07-09,2022-07-04
PL,1 wk ahead inc death,quantile,0.025,3,2022-07-09,2022-07-04
PL,1 wk ahead inc death,quantile,0.250,7,2022-07-09,2022-07-04
PL,1 wk ahead inc death,quantile,0.750,11,2022-07-09,2022-07-04
PL,1 wk ahead inc death,quantile,0.975,32,2022-07-09,2022-07-04
PL,2 wk ahead inc death,point,NA,5,2022-07-16,2022-07-04
PL,2 wk ahead inc death,quantile,0.025,0,2022-07-16,2022-07-04
PL,2 wk ahead inc death,quantile,0.250,3,2022-07-16,2022-07-04
PL,2 wk ahead inc death,quantile,0.750,8,2022-07-16,2022-07-04
PL,2 wk ahead inc death,quantile,0.975,41,2022-07-16,2022-07-04
