location,target,type,quantile,value,target_end_date,forecast_date
BG,1 wk ahead inc case,point,NA,7055,2022-04-02,2022-03-28
BG,1 wk ahead inc case,quantile,0.025,2081,2022-04-02,2022-03-28
BG,1 wk ahead inc case,quantile,0.250,5432,2022-04-02,2022-03-28
BG,1 wk ahead inc case,quantile,0.750,8967,2022-04-02,2022-03-28
BG,1 wk ahead inc case,quantile,0.975,25729,2022-04-02,2022-03-28
BG,2 wk ahead inc case,point,NA,5347,2022-04-09,2022-03-28
BG,2 wk ahead inc case,quantile,0.025,444,2022-04-09,2022-03-28
BG,2 wk ahead inc case,quantile,0.250,2978,2022-04-09,2022-03-28
BG,2 wk ahead inc case,quantile,0.750,7913,2022-04-09,2022-03-28
BG,2 wk ahead inc case,quantile,0.975,41459,2022-04-09,2022-03-28
CY,1 wk ahead inc case,point,NA,40147,2022-04-02,2022-03-28
CY,1 wk ahead inc case,quantile,0.025,11843,2022-04-02,2022-03-28
CY,1 wk ahead inc case,quantile,0.250,30913,2022-04-02,2022-03-28
CY,1 wk ahead inc case,quantile,0.750,51027,2022-04-02,2022-03-28
CY,1 wk ahead inc case,quantile,0.975,146416,2022-04-02,2022-03-28
CY,2 wk ahead inc case,point,NA,50886,2022-04-09,2022-03-28
CY,2 wk ahead inc case,quantile,0.025,4224,2022-04-09,2022-03-28
CY,2 wk ahead inc case,quantile,0.250,28343,2022-04-09,2022-03-28
CY,2 wk ahead inc case,quantile,0.750,75311,2022-04-09,2022-03-28
CY,2 wk ahead inc case,quantile,0.975,394567,2022-04-09,2022-03-28
DK,1 wk ahead inc case,point,NA,26436,2022-04-02,2022-03-28
DK,1 wk ahead inc case,quantile,0.025,7799,2022-04-02,2022-03-28
DK,1 wk ahead inc case,quantile,0.250,20356,2022-04-02,2022-03-28
DK,1 wk ahead inc case,quantile,0.750,33601,2022-04-02,2022-03-28
DK,1 wk ahead inc case,quantile,0.975,96413,2022-04-02,2022-03-28
DK,2 wk ahead inc case,point,NA,17763,2022-04-09,2022-03-28
DK,2 wk ahead inc case,quantile,0.025,1474,2022-04-09,2022-03-28
DK,2 wk ahead inc case,quantile,0.250,9894,2022-04-09,2022-03-28
DK,2 wk ahead inc case,quantile,0.750,26289,2022-04-09,2022-03-28
DK,2 wk ahead inc case,quantile,0.975,137733,2022-04-09,2022-03-28
EE,1 wk ahead inc case,point,NA,6751,2022-04-02,2022-03-28
EE,1 wk ahead inc case,quantile,0.025,1992,2022-04-02,2022-03-28
EE,1 wk ahead inc case,quantile,0.250,5198,2022-04-02,2022-03-28
EE,1 wk ahead inc case,quantile,0.750,8580,2022-04-02,2022-03-28
EE,1 wk ahead inc case,quantile,0.975,24621,2022-04-02,2022-03-28
EE,2 wk ahead inc case,point,NA,4971,2022-04-09,2022-03-28
EE,2 wk ahead inc case,quantile,0.025,413,2022-04-09,2022-03-28
EE,2 wk ahead inc case,quantile,0.250,2769,2022-04-09,2022-03-28
EE,2 wk ahead inc case,quantile,0.750,7358,2022-04-09,2022-03-28
EE,2 wk ahead inc case,quantile,0.975,38549,2022-04-09,2022-03-28
FR,1 wk ahead inc case,point,NA,999993,2022-04-02,2022-03-28
FR,1 wk ahead inc case,quantile,0.025,294998,2022-04-02,2022-03-28
FR,1 wk ahead inc case,quantile,0.250,769994,2022-04-02,2022-03-28
FR,1 wk ahead inc case,quantile,0.750,1270991,2022-04-02,2022-03-28
FR,1 wk ahead inc case,quantile,0.975,3646974,2022-04-02,2022-03-28
FR,2 wk ahead inc case,point,NA,1078590,2022-04-09,2022-03-28
FR,2 wk ahead inc case,quantile,0.025,89523,2022-04-09,2022-03-28
FR,2 wk ahead inc case,quantile,0.250,600775,2022-04-09,2022-03-28
FR,2 wk ahead inc case,quantile,0.750,1596314,2022-04-09,2022-03-28
FR,2 wk ahead inc case,quantile,0.975,8363391,2022-04-09,2022-03-28
GR,1 wk ahead inc case,point,NA,132368,2022-04-02,2022-03-28
GR,1 wk ahead inc case,quantile,0.025,39048,2022-04-02,2022-03-28
GR,1 wk ahead inc case,quantile,0.250,101923,2022-04-02,2022-03-28
GR,1 wk ahead inc case,quantile,0.750,168239,2022-04-02,2022-03-28
GR,1 wk ahead inc case,quantile,0.975,482744,2022-04-02,2022-03-28
GR,2 wk ahead inc case,point,NA,120477,2022-04-09,2022-03-28
GR,2 wk ahead inc case,quantile,0.025,10000,2022-04-09,2022-03-28
GR,2 wk ahead inc case,quantile,0.250,67106,2022-04-09,2022-03-28
GR,2 wk ahead inc case,quantile,0.750,178306,2022-04-09,2022-03-28
GR,2 wk ahead inc case,quantile,0.975,934180,2022-04-09,2022-03-28
HR,1 wk ahead inc case,point,NA,9751,2022-04-02,2022-03-28
HR,1 wk ahead inc case,quantile,0.025,2877,2022-04-02,2022-03-28
HR,1 wk ahead inc case,quantile,0.250,7508,2022-04-02,2022-03-28
HR,1 wk ahead inc case,quantile,0.750,12393,2022-04-02,2022-03-28
HR,1 wk ahead inc case,quantile,0.975,35562,2022-04-02,2022-03-28
HR,2 wk ahead inc case,point,NA,8066,2022-04-09,2022-03-28
HR,2 wk ahead inc case,quantile,0.025,670,2022-04-09,2022-03-28
HR,2 wk ahead inc case,quantile,0.250,4493,2022-04-09,2022-03-28
HR,2 wk ahead inc case,quantile,0.750,11938,2022-04-09,2022-03-28
HR,2 wk ahead inc case,quantile,0.975,62546,2022-04-09,2022-03-28
IT,1 wk ahead inc case,point,NA,510907,2022-04-02,2022-03-28
IT,1 wk ahead inc case,quantile,0.025,150718,2022-04-02,2022-03-28
IT,1 wk ahead inc case,quantile,0.250,393399,2022-04-02,2022-03-28
IT,1 wk ahead inc case,quantile,0.750,649363,2022-04-02,2022-03-28
IT,1 wk ahead inc case,quantile,0.975,1863278,2022-04-02,2022-03-28
IT,2 wk ahead inc case,point,NA,498634,2022-04-09,2022-03-28
IT,2 wk ahead inc case,quantile,0.025,41387,2022-04-09,2022-03-28
IT,2 wk ahead inc case,quantile,0.250,277739,2022-04-09,2022-03-28
IT,2 wk ahead inc case,quantile,0.750,737978,2022-04-09,2022-03-28
IT,2 wk ahead inc case,quantile,0.975,3866407,2022-04-09,2022-03-28
LI,1 wk ahead inc case,point,NA,464,2022-04-02,2022-03-28
LI,1 wk ahead inc case,quantile,0.025,137,2022-04-02,2022-03-28
LI,1 wk ahead inc case,quantile,0.250,357,2022-04-02,2022-03-28
LI,1 wk ahead inc case,quantile,0.750,589,2022-04-02,2022-03-28
LI,1 wk ahead inc case,quantile,0.975,1691,2022-04-02,2022-03-28
LI,2 wk ahead inc case,point,NA,249,2022-04-09,2022-03-28
LI,2 wk ahead inc case,quantile,0.025,21,2022-04-09,2022-03-28
