location,target,type,quantile,value,target_end_date,forecast_date
BE,1 wk ahead inc case,point,NA,9964,2021-07-24,2021-07-19
BE,1 wk ahead inc case,quantile,0.025,2939,2021-07-24,2021-07-19
BE,1 wk ahead inc case,quantile,0.250,7672,2021-07-24,2021-07-19
BE,1 wk ahead inc case,quantile,0.750,12665,2021-07-24,2021-07-19
BE,1 wk ahead inc case,quantile,0.975,36340,2021-07-24,2021-07-19
BE,2 wk ahead inc case,point,NA,9446,2021-07-31,2021-07-19
BE,2 wk ahead inc case,quantile,0.025,784,2021-07-31,2021-07-19
BE,2 wk ahead inc case,quantile,0.250,5261,2021-07-31,2021-07-19
BE,2 wk ahead inc case,quantile,0.750,13980,2021-07-31,2021-07-19
BE,2 wk ahead inc case,quantile,0.975,73244,2021-07-31,2021-07-19
BG,1 wk ahead inc case,point,NA,840,2021-07-24,2021-07-19
BG,1 wk ahead inc case,quantile,0.025,248,2021-07-24,2021-07-19
BG,1 wk ahead inc case,quantile,0.250,646,2021-07-24,2021-07-19
BG,1 wk ahead inc case,quantile,0.750,1067,2021-07-24,2021-07-19
BG,1 wk ahead inc case,quantile,0.975,3062,2021-07-24,2021-07-19
BG,2 wk ahead inc case,point,NA,1207,2021-07-31,2021-07-19
BG,2 wk ahead inc case,quantile,0.025,100,2021-07-31,2021-07-19
BG,2 wk ahead inc case,quantile,0.250,672,2021-07-31,2021-07-19
BG,2 wk ahead inc case,quantile,0.750,1787,2021-07-31,2021-07-19
BG,2 wk ahead inc case,quantile,0.975,9360,2021-07-31,2021-07-19
CY,1 wk ahead inc case,point,NA,7227,2021-07-24,2021-07-19
CY,1 wk ahead inc case,quantile,0.025,2132,2021-07-24,2021-07-19
CY,1 wk ahead inc case,quantile,0.250,5565,2021-07-24,2021-07-19
CY,1 wk ahead inc case,quantile,0.750,9186,2021-07-24,2021-07-19
CY,1 wk ahead inc case,quantile,0.975,26357,2021-07-24,2021-07-19
CY,2 wk ahead inc case,point,NA,7102,2021-07-31,2021-07-19
CY,2 wk ahead inc case,quantile,0.025,589,2021-07-31,2021-07-19
CY,2 wk ahead inc case,quantile,0.250,3956,2021-07-31,2021-07-19
CY,2 wk ahead inc case,quantile,0.750,10511,2021-07-31,2021-07-19
CY,2 wk ahead inc case,quantile,0.975,55068,2021-07-31,2021-07-19
CZ,1 wk ahead inc case,point,NA,1457,2021-07-24,2021-07-19
CZ,1 wk ahead inc case,quantile,0.025,430,2021-07-24,2021-07-19
CZ,1 wk ahead inc case,quantile,0.250,1122,2021-07-24,2021-07-19
CZ,1 wk ahead inc case,quantile,0.750,1852,2021-07-24,2021-07-19
CZ,1 wk ahead inc case,quantile,0.975,5313,2021-07-24,2021-07-19
CZ,2 wk ahead inc case,point,NA,1360,2021-07-31,2021-07-19
CZ,2 wk ahead inc case,quantile,0.025,113,2021-07-31,2021-07-19
CZ,2 wk ahead inc case,quantile,0.250,758,2021-07-31,2021-07-19
CZ,2 wk ahead inc case,quantile,0.750,2013,2021-07-31,2021-07-19
CZ,2 wk ahead inc case,quantile,0.975,10547,2021-07-31,2021-07-19
DE,1 wk ahead inc case,point,NA,12586,2021-07-24,2021-07-19
DE,1 wk ahead inc case,quantile,0.025,3713,2021-07-24,2021-07-19
DE,1 wk ahead inc case,quantile,0.250,9691,2021-07-24,2021-07-19
DE,1 wk ahead inc case,quantile,0.750,15997,2021-07-24,2021-07-19
DE,1 wk ahead inc case,quantile,0.975,45901,2021-07-24,2021-07-19
DE,2 wk ahead inc case,point,NA,18154,2021-07-31,2021-07-19
DE,2 wk ahead inc case,quantile,0.025,1507,2021-07-31,2021-07-19
DE,2 wk ahead inc case,quantile,0.250,10112,2021-07-31,2021-07-19
DE,2 wk ahead inc case,quantile,0.750,26869,2021-07-31,2021-07-19
DE,2 wk ahead inc case,quantile,0.975,140769,2021-07-31,2021-07-19
DK,1 wk ahead inc case,point,NA,9590,2021-07-24,2021-07-19
DK,1 wk ahead inc case,quantile,0.025,2829,2021-07-24,2021-07-19
DK,1 wk ahead inc case,quantile,0.250,7384,2021-07-24,2021-07-19
DK,1 wk ahead inc case,quantile,0.750,12189,2021-07-24,2021-07-19
DK,1 wk ahead inc case,quantile,0.975,34975,2021-07-24,2021-07-19
DK,2 wk ahead inc case,point,NA,13440,2021-07-31,2021-07-19
DK,2 wk ahead inc case,quantile,0.025,1115,2021-07-31,2021-07-19
DK,2 wk ahead inc case,quantile,0.250,7486,2021-07-31,2021-07-19
DK,2 wk ahead inc case,quantile,0.750,19891,2021-07-31,2021-07-19
DK,2 wk ahead inc case,quantile,0.975,104211,2021-07-31,2021-07-19
EE,1 wk ahead inc case,point,NA,287,2021-07-24,2021-07-19
EE,1 wk ahead inc case,quantile,0.025,85,2021-07-24,2021-07-19
EE,1 wk ahead inc case,quantile,0.250,221,2021-07-24,2021-07-19
EE,1 wk ahead inc case,quantile,0.750,365,2021-07-24,2021-07-19
EE,1 wk ahead inc case,quantile,0.975,1048,2021-07-24,2021-07-19
EE,2 wk ahead inc case,point,NA,269,2021-07-31,2021-07-19
EE,2 wk ahead inc case,quantile,0.025,22,2021-07-31,2021-07-19
EE,2 wk ahead inc case,quantile,0.250,150,2021-07-31,2021-07-19
EE,2 wk ahead inc case,quantile,0.750,398,2021-07-31,2021-07-19
EE,2 wk ahead inc case,quantile,0.975,2083,2021-07-31,2021-07-19
ES,1 wk ahead inc case,point,NA,133216,2021-07-24,2021-07-19
ES,1 wk ahead inc case,quantile,0.025,39299,2021-07-24,2021-07-19
