location,target,type,quantile,value,target_end_date,forecast_date
BG,1 wk ahead inc case,point,NA,5419,2022-04-09,2022-04-04
BG,1 wk ahead inc case,quantile,0.025,1599,2022-04-09,2022-04-04
BG,1 wk ahead inc case,quantile,0.25,4173,2022-04-09,2022-04-04
BG,1 wk ahead inc case,quantile,0.75,6887,2022-04-09,2022-04-04
BG,1 wk ahead inc case,quantile,0.975,19763,2022-04-09,2022-04-04
BG,2 wk ahead inc case,point,NA,4111,2022-04-16,2022-04-04
BG,2 wk ahead inc case,quantile,0.025,341,2022-04-16,2022-04-04
BG,2 wk ahead inc case,quantile,0.25,2290,2022-04-16,2022-04-04
BG,2 wk ahead inc case,quantile,0.75,6084,2022-04-16,2022-04-04
BG,2 wk ahead inc case,quantile,0.975,31875,2022-04-16,2022-04-04
DE,1 wk ahead inc case,point,NA,1049063,2022-04-09,2022-04-04
DE,1 wk ahead inc case,quantile,0.025,309474,2022-04-09,2022-04-04
DE,1 wk ahead inc case,quantile,0.25,807779,2022-04-09,2022-04-04
DE,1 wk ahead inc case,quantile,0.75,1333359,2022-04-09,2022-04-04
DE,1 wk ahead inc case,quantile,0.975,3825934,2022-04-09,2022-04-04
DE,2 wk ahead inc case,point,NA,740785,2022-04-16,2022-04-04
DE,2 wk ahead inc case,quantile,0.025,61485,2022-04-16,2022-04-04
DE,2 wk ahead inc case,quantile,0.25,412617,2022-04-16,2022-04-04
DE,2 wk ahead inc case,quantile,0.75,1096362,2022-04-16,2022-04-04
DE,2 wk ahead inc case,quantile,0.975,5744047,2022-04-16,2022-04-04
DK,1 wk ahead inc case,point,NA,16039,2022-04-09,2022-04-04
DK,1 wk ahead inc case,quantile,0.025,4732,2022-04-09,2022-04-04
DK,1 wk ahead inc case,quantile,0.25,12350,2022-04-09,2022-04-04
DK,1 wk ahead inc case,quantile,0.75,20386,2022-04-09,2022-04-04
DK,1 wk ahead inc case,quantile,0.975,58495,2022-04-09,2022-04-04
DK,2 wk ahead inc case,point,NA,10015,2022-04-16,2022-04-04
DK,2 wk ahead inc case,quantile,0.025,831,2022-04-16,2022-04-04
DK,2 wk ahead inc case,quantile,0.25,5578,2022-04-16,2022-04-04
DK,2 wk ahead inc case,quantile,0.75,14822,2022-04-16,2022-04-04
DK,2 wk ahead inc case,quantile,0.975,77657,2022-04-16,2022-04-04
EE,1 wk ahead inc case,point,NA,4949,2022-04-09,2022-04-04
EE,1 wk ahead inc case,quantile,0.025,1460,2022-04-09,2022-04-04
EE,1 wk ahead inc case,quantile,0.25,3810,2022-04-09,2022-04-04
EE,1 wk ahead inc case,quantile,0.75,6290,2022-04-09,2022-04-04
EE,1 wk ahead inc case,quantile,0.975,18047,2022-04-09,2022-04-04
EE,2 wk ahead inc case,point,NA,3415,2022-04-16,2022-04-04
EE,2 wk ahead inc case,quantile,0.025,283,2022-04-16,2022-04-04
EE,2 wk ahead inc case,quantile,0.25,1902,2022-04-16,2022-04-04
EE,2 wk ahead inc case,quantile,0.75,5055,2022-04-16,2022-04-04
EE,2 wk ahead inc case,quantile,0.975,26483,2022-04-16,2022-04-04
FR,1 wk ahead inc case,point,NA,870916,2022-04-09,2022-04-04
FR,1 wk ahead inc case,quantile,0.025,256920,2022-04-09,2022-04-04
FR,1 wk ahead inc case,quantile,0.25,670606,2022-04-09,2022-04-04
FR,1 wk ahead inc case,quantile,0.75,1106935,2022-04-09,2022-04-04
FR,1 wk ahead inc case,quantile,0.975,3176232,2022-04-09,2022-04-04
FR,2 wk ahead inc case,point,NA,718002,2022-04-16,2022-04-04
FR,2 wk ahead inc case,quantile,0.025,59594,2022-04-16,2022-04-04
FR,2 wk ahead inc case,quantile,0.25,399927,2022-04-16,2022-04-04
FR,2 wk ahead inc case,quantile,0.75,1062643,2022-04-16,2022-04-04
FR,2 wk ahead inc case,quantile,0.975,5567387,2022-04-16,2022-04-04
GR,1 wk ahead inc case,point,NA,106847,2022-04-09,2022-04-04
GR,1 wk ahead inc case,quantile,0.025,31520,2022-04-09,2022-04-04
GR,1 wk ahead inc case,quantile,0.25,82272,2022-04-09,2022-04-04
GR,1 wk ahead inc case,quantile,0.75,135802,2022-04-09,2022-04-04
GR,1 wk ahead inc case,quantile,0.975,389671,2022-04-09,2022-04-04
GR,2 wk ahead inc case,point,NA,69650,2022-04-16,2022-04-04
GR,2 wk ahead inc case,quantile,0.025,5781,2022-04-16,2022-04-04
GR,2 wk ahead inc case,quantile,0.25,38795,2022-04-16,2022-04-04
GR,2 wk ahead inc case,quantile,0.75,103081,2022-04-16,2022-04-04
GR,2 wk ahead inc case,quantile,0.975,540063,2022-04-16,2022-04-04
HR,1 wk ahead inc case,point,NA,7644,2022-04-09,2022-04-04
HR,1 wk ahead inc case,quantile,0.025,2255,2022-04-09,2022-04-04
HR,1 wk ahead inc case,quantile,0.25,5886,2022-04-09,2022-04-04
