location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,12190,2021-10-16,2021-10-11
AT,1 wk ahead inc case,quantile,0.025,3596,2021-10-16,2021-10-11
AT,1 wk ahead inc case,quantile,0.250,9386,2021-10-16,2021-10-11
AT,1 wk ahead inc case,quantile,0.750,15494,2021-10-16,2021-10-11
AT,1 wk ahead inc case,quantile,0.975,44458,2021-10-16,2021-10-11
AT,2 wk ahead inc case,point,NA,11741,2021-10-23,2021-10-11
AT,2 wk ahead inc case,quantile,0.025,975,2021-10-23,2021-10-11
AT,2 wk ahead inc case,quantile,0.250,6540,2021-10-23,2021-10-11
AT,2 wk ahead inc case,quantile,0.750,17377,2021-10-23,2021-10-11
AT,2 wk ahead inc case,quantile,0.975,91043,2021-10-23,2021-10-11
BG,1 wk ahead inc case,point,NA,15594,2021-10-16,2021-10-11
BG,1 wk ahead inc case,quantile,0.025,4600,2021-10-16,2021-10-11
BG,1 wk ahead inc case,quantile,0.250,12007,2021-10-16,2021-10-11
BG,1 wk ahead inc case,quantile,0.750,19820,2021-10-16,2021-10-11
BG,1 wk ahead inc case,quantile,0.975,56870,2021-10-16,2021-10-11
BG,2 wk ahead inc case,point,NA,16896,2021-10-23,2021-10-11
BG,2 wk ahead inc case,quantile,0.025,1402,2021-10-23,2021-10-11
BG,2 wk ahead inc case,quantile,0.250,9411,2021-10-23,2021-10-11
BG,2 wk ahead inc case,quantile,0.750,25006,2021-10-23,2021-10-11
BG,2 wk ahead inc case,quantile,0.975,131009,2021-10-23,2021-10-11
CZ,1 wk ahead inc case,point,NA,4585,2021-10-16,2021-10-11
CZ,1 wk ahead inc case,quantile,0.025,1352,2021-10-16,2021-10-11
CZ,1 wk ahead inc case,quantile,0.250,3530,2021-10-16,2021-10-11
CZ,1 wk ahead inc case,quantile,0.750,5827,2021-10-16,2021-10-11
CZ,1 wk ahead inc case,quantile,0.975,16720,2021-10-16,2021-10-11
CZ,2 wk ahead inc case,point,NA,4310,2021-10-23,2021-10-11
CZ,2 wk ahead inc case,quantile,0.025,358,2021-10-23,2021-10-11
CZ,2 wk ahead inc case,quantile,0.250,2401,2021-10-23,2021-10-11
CZ,2 wk ahead inc case,quantile,0.750,6379,2021-10-23,2021-10-11
CZ,2 wk ahead inc case,quantile,0.975,33420,2021-10-23,2021-10-11
DE,1 wk ahead inc case,point,NA,58018,2021-10-16,2021-10-11
DE,1 wk ahead inc case,quantile,0.025,17115,2021-10-16,2021-10-11
DE,1 wk ahead inc case,quantile,0.250,44674,2021-10-16,2021-10-11
DE,1 wk ahead inc case,quantile,0.750,73741,2021-10-16,2021-10-11
DE,1 wk ahead inc case,quantile,0.975,211593,2021-10-16,2021-10-11
DE,2 wk ahead inc case,point,NA,58768,2021-10-23,2021-10-11
DE,2 wk ahead inc case,quantile,0.025,4878,2021-10-23,2021-10-11
DE,2 wk ahead inc case,quantile,0.250,32734,2021-10-23,2021-10-11
DE,2 wk ahead inc case,quantile,0.750,86976,2021-10-23,2021-10-11
DE,2 wk ahead inc case,quantile,0.975,455684,2021-10-23,2021-10-11
DK,1 wk ahead inc case,point,NA,4888,2021-10-16,2021-10-11
DK,1 wk ahead inc case,quantile,0.025,1442,2021-10-16,2021-10-11
DK,1 wk ahead inc case,quantile,0.250,3764,2021-10-16,2021-10-11
DK,1 wk ahead inc case,quantile,0.750,6213,2021-10-16,2021-10-11
DK,1 wk ahead inc case,quantile,0.975,17828,2021-10-16,2021-10-11
DK,2 wk ahead inc case,point,NA,6029,2021-10-23,2021-10-11
DK,2 wk ahead inc case,quantile,0.025,500,2021-10-23,2021-10-11
DK,2 wk ahead inc case,quantile,0.250,3358,2021-10-23,2021-10-11
DK,2 wk ahead inc case,quantile,0.750,8923,2021-10-23,2021-10-11
DK,2 wk ahead inc case,quantile,0.975,46748,2021-10-23,2021-10-11
EE,1 wk ahead inc case,point,NA,7790,2021-10-16,2021-10-11
EE,1 wk ahead inc case,quantile,0.025,2298,2021-10-16,2021-10-11
EE,1 wk ahead inc case,quantile,0.250,5998,2021-10-16,2021-10-11
EE,1 wk ahead inc case,quantile,0.750,9901,2021-10-16,2021-10-11
EE,1 wk ahead inc case,quantile,0.975,28411,2021-10-16,2021-10-11
EE,2 wk ahead inc case,point,NA,9665,2021-10-23,2021-10-11
EE,2 wk ahead inc case,quantile,0.025,802,2021-10-23,2021-10-11
EE,2 wk ahead inc case,quantile,0.250,5383,2021-10-23,2021-10-11
EE,2 wk ahead inc case,quantile,0.750,14304,2021-10-23,2021-10-11
EE,2 wk ahead inc case,quantile,0.975,74942,2021-10-23,2021-10-11
FR,1 wk ahead inc case,point,NA,21639,2021-10-16,2021-10-11
FR,1 wk ahead inc case,quantile,0.025,6384,2021-10-16,2021-10-11
FR,1 wk ahead inc case,quantile,0.250,16662,2021-10-16,2021-10-11
FR,1 wk ahead inc case,quantile,0.750,27503,2021-10-16,2021-10-11
FR,1 wk ahead inc case,quantile,0.975,78918,2021-10-16,2021-10-11
FR,2 wk ahead inc case,point,NA,18067,2021-10-23,2021-10-11
FR,2 wk ahead inc case,quantile,0.025,1500,2021-10-23,2021-10-11
FR,2 wk ahead inc case,quantile,0.250,10063,2021-10-23,2021-10-11
FR,2 wk ahead inc case,quantile,0.750,26738,2021-10-23,2021-10-11
FR,2 wk ahead inc case,quantile,0.975,140088,2021-10-23,2021-10-11
GB,1 wk ahead inc case,point,NA,259613,2021-10-16,2021-10-11
GB,1 wk ahead inc case,quantile,0.025,76586,2021-10-16,2021-10-11
GB,1 wk ahead inc case,quantile,0.250,199902,2021-10-16,2021-10-11
GB,1 wk ahead inc case,quantile,0.750,329968,2021-10-16,2021-10-11
GB,1 wk ahead inc case,quantile,0.975,946808,2021-10-16,2021-10-11
GB,2 wk ahead inc case,point,NA,266760,2021-10-23,2021-10-11
GB,2 wk ahead inc case,quantile,0.025,22141,2021-10-23,2021-10-11
GB,2 wk ahead inc case,quantile,0.250,148585,2021-10-23,2021-10-11
GB,2 wk ahead inc case,quantile,0.750,394805,2021-10-23,2021-10-11
GB,2 wk ahead inc case,quantile,0.975,2068459,2021-10-23,2021-10-11
