location,target,type,quantile,value,target_end_date,forecast_date
AT,1 wk ahead inc case,point,NA,9563,2021-10-02,2021-09-27
AT,1 wk ahead inc case,quantile,0.025,2821,2021-10-02,2021-09-27
AT,1 wk ahead inc case,quantile,0.250,7364,2021-10-02,2021-09-27
AT,1 wk ahead inc case,quantile,0.750,12155,2021-10-02,2021-09-27
AT,1 wk ahead inc case,quantile,0.975,34877,2021-10-02,2021-09-27
AT,2 wk ahead inc case,point,NA,7711,2021-10-09,2021-09-27
AT,2 wk ahead inc case,quantile,0.025,640,2021-10-09,2021-09-27
AT,2 wk ahead inc case,quantile,0.250,4295,2021-10-09,2021-09-27
AT,2 wk ahead inc case,quantile,0.750,11412,2021-10-09,2021-09-27
AT,2 wk ahead inc case,quantile,0.975,59792,2021-10-09,2021-09-27
BG,1 wk ahead inc case,point,NA,10198,2021-10-02,2021-09-27
BG,1 wk ahead inc case,quantile,0.025,3008,2021-10-02,2021-09-27
BG,1 wk ahead inc case,quantile,0.250,7852,2021-10-02,2021-09-27
BG,1 wk ahead inc case,quantile,0.750,12962,2021-10-02,2021-09-27
BG,1 wk ahead inc case,quantile,0.975,37192,2021-10-02,2021-09-27
BG,2 wk ahead inc case,point,NA,9869,2021-10-09,2021-09-27
BG,2 wk ahead inc case,quantile,0.025,819,2021-10-09,2021-09-27
BG,2 wk ahead inc case,quantile,0.250,5497,2021-10-09,2021-09-27
BG,2 wk ahead inc case,quantile,0.750,14607,2021-10-09,2021-09-27
BG,2 wk ahead inc case,quantile,0.975,76526,2021-10-09,2021-09-27
CZ,1 wk ahead inc case,point,NA,2798,2021-10-02,2021-09-27
CZ,1 wk ahead inc case,quantile,0.025,826,2021-10-02,2021-09-27
CZ,1 wk ahead inc case,quantile,0.250,2155,2021-10-02,2021-09-27
CZ,1 wk ahead inc case,quantile,0.750,3557,2021-10-02,2021-09-27
CZ,1 wk ahead inc case,quantile,0.975,10205,2021-10-02,2021-09-27
CZ,2 wk ahead inc case,point,NA,2623,2021-10-09,2021-09-27
CZ,2 wk ahead inc case,quantile,0.025,218,2021-10-09,2021-09-27
CZ,2 wk ahead inc case,quantile,0.250,1461,2021-10-09,2021-09-27
CZ,2 wk ahead inc case,quantile,0.750,3883,2021-10-09,2021-09-27
CZ,2 wk ahead inc case,quantile,0.975,20341,2021-10-09,2021-09-27
DE,1 wk ahead inc case,point,NA,47991,2021-10-02,2021-09-27
DE,1 wk ahead inc case,quantile,0.025,14157,2021-10-02,2021-09-27
DE,1 wk ahead inc case,quantile,0.250,36953,2021-10-02,2021-09-27
DE,1 wk ahead inc case,quantile,0.750,60996,2021-10-02,2021-09-27
DE,1 wk ahead inc case,quantile,0.975,175022,2021-10-02,2021-09-27
DE,2 wk ahead inc case,point,NA,41648,2021-10-09,2021-09-27
DE,2 wk ahead inc case,quantile,0.025,3457,2021-10-09,2021-09-27
DE,2 wk ahead inc case,quantile,0.250,23198,2021-10-09,2021-09-27
DE,2 wk ahead inc case,quantile,0.750,61639,2021-10-09,2021-09-27
DE,2 wk ahead inc case,quantile,0.975,322937,2021-10-09,2021-09-27
DK,1 wk ahead inc case,point,NA,2161,2021-10-02,2021-09-27
DK,1 wk ahead inc case,quantile,0.025,637,2021-10-02,2021-09-27
DK,1 wk ahead inc case,quantile,0.250,1664,2021-10-02,2021-09-27
DK,1 wk ahead inc case,quantile,0.750,2747,2021-10-02,2021-09-27
DK,1 wk ahead inc case,quantile,0.975,7881,2021-10-02,2021-09-27
