forecast_date,target,target_end_date,location,type,quantile,value
2021-11-08,1 wk ahead inc case,2021-11-13,DE,point,NA,189384
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.01,168492
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.025,171783
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.05,174612
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.1,177875
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.15,180076
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.2,181826
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.25,183326
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.3,184674
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.35,185923
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.4,187108
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.45,188255
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.5,189384
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.55,190512
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.6,191659
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.65,192844
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.7,194093
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.75,195441
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.8,196941
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.85,198691
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.9,200892
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.95,204155
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.975,206984
2021-11-08,1 wk ahead inc case,2021-11-13,DE,quantile,0.99,210275
2021-11-08,2 wk ahead inc case,2021-11-20,DE,point,NA,203279
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.01,157448
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.025,164666
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.05,170874
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.1,178031
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.15,182861
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.2,186699
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.25,189991
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.3,192948
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.35,195688
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.4,198288
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.45,200804
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.5,203279
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.55,205755
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.6,208271
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.65,210871
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.7,213611
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.75,216568
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.8,219860
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.85,223698
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.9,228528
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.95,235685
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.975,241893
2021-11-08,2 wk ahead inc case,2021-11-20,DE,quantile,0.99,249111
2021-11-08,3 wk ahead inc case,2021-11-27,DE,point,NA,211014
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.01,142060
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.025,152920
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.05,162260
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.1,173028
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.15,180294
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.2,186068
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.25,191022
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.3,195470
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.35,199593
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.4,203505
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.45,207289
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.5,211014
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.55,214739
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.6,218523
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.65,222435
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.7,226557
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.75,231006
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.8,235960
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.85,241734
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.9,249000
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.95,259768
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.975,269108
2021-11-08,3 wk ahead inc case,2021-11-27,DE,quantile,0.99,279968
2021-11-08,4 wk ahead inc case,2021-12-04,DE,point,NA,214799
2021-11-08,4 wk ahead inc case,2021-12-04,DE,quantile,0.01,125081
2021-11-08,4 wk ahead inc case,2021-12-04,DE,quantile,0.025,139211
2021-11-08,4 wk ahead inc case,2021-12-04,DE,quantile,0.05,151363
2021-11-08,4 wk ahead inc case,2021-12-04,DE,quantile,0.1,165374
2021-11-08,4 wk ahead inc case,2021-12-04,DE,quantile,0.15,174828
2021-11-08,4 wk ahead inc case,2021-12-04,DE,quantile,0.2,182341
2021-11-08,4 wk ahead inc case,2021-12-04,DE,quantile,0.25,188786
2021-11-08,4 wk ahead inc case,2021-12-04,DE,quantile,0.3,194575
2021-11-08,4 wk ahead inc case,2021-12-04,DE,quantile,0.35,199939
