forecast_date,target,target_end_date,location,quantile,value,type,scenario_id
2021-03-22,1 wk ahead inc case,2021-03-27,FR,NA,229942,point,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.01,217817,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.025,218193,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.05,218819,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.1,220070,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.15,221322,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.2,222568,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.25,223811,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.3,225054,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.35,226295,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.4,227529,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.45,228764,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.5,229999,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.55,231225,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.6,232452,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.65,233678,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.7,234899,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.75,236117,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.8,237335,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.85,238550,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.9,239757,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.95,240964,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.975,241568,quantile,forecast
2021-03-22,1 wk ahead inc case,2021-03-27,FR,0.99,241930,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,NA,257869,point,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.01,246407,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.025,246763,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.05,247358,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.1,248546,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.15,249735,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.2,250916,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.25,252094,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.3,253273,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.35,254446,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.4,255612,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.45,256778,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.5,257943,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.55,259098,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.6,260253,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.65,261408,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.7,262556,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.75,263700,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.8,264845,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.85,265985,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.9,267117,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.95,268249,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.975,268815,quantile,forecast
2021-03-22,2 wk ahead inc case,2021-04-03,FR,0.99,269155,quantile,forecast
2021-03-22,3 wk ahead inc case,2021-04-10,FR,NA,283968,point,forecast
2021-03-22,3 wk ahead inc case,2021-04-10,FR,0.01,273333,quantile,forecast
2021-03-22,3 wk ahead inc case,2021-04-10,FR,0.025,273665,quantile,forecast
2021-03-22,3 wk ahead inc case,2021-04-10,FR,0.05,274219,quantile,forecast
2021-03-22,3 wk ahead inc case,2021-04-10,FR,0.1,275325,quantile,forecast
2021-03-22,3 wk ahead inc case,2021-04-10,FR,0.15,276432,quantile,forecast
2021-03-22,3 wk ahead inc case,2021-04-10,FR,0.2,277530,quantile,forecast
2021-03-22,3 wk ahead inc case,2021-04-10,FR,0.25,278624,quantile,forecast
2021-03-22,3 wk ahead inc case,2021-04-10,FR,0.3,279719,quantile,forecast
2021-03-22,3 wk ahead inc case,2021-04-10,FR,0.35,280808,quantile,forecast
