forecast_date,target,target_end_date,location,type,quantile,value
2022-02-13,1 wk ahead inc case,2022-02-19,AT,quantile,0.010,111175
2022-02-13,1 wk ahead inc case,2022-02-19,BE,quantile,0.010,0
2022-02-13,1 wk ahead inc case,2022-02-19,BG,quantile,0.010,23112
2022-02-13,1 wk ahead inc case,2022-02-19,HR,quantile,0.010,23202
2022-02-13,1 wk ahead inc case,2022-02-19,CY,quantile,0.010,9404
2022-02-13,1 wk ahead inc case,2022-02-19,CZ,quantile,0.010,109572
2022-02-13,1 wk ahead inc case,2022-02-19,DK,quantile,0.010,0
2022-02-13,1 wk ahead inc case,2022-02-19,EE,quantile,0.010,25384
2022-02-13,1 wk ahead inc case,2022-02-19,FI,quantile,0.010,37213
2022-02-13,1 wk ahead inc case,2022-02-19,FR,quantile,0.010,0
2022-02-13,1 wk ahead inc case,2022-02-19,DE,quantile,0.010,977423
2022-02-13,1 wk ahead inc case,2022-02-19,GR,quantile,0.010,79737
2022-02-13,1 wk ahead inc case,2022-02-19,HU,quantile,0.010,43097
2022-02-13,1 wk ahead inc case,2022-02-19,IS,quantile,0.010,0
2022-02-13,1 wk ahead inc case,2022-02-19,IE,quantile,0.010,0
2022-02-13,1 wk ahead inc case,2022-02-19,IT,quantile,0.010,50348
2022-02-13,1 wk ahead inc case,2022-02-19,LV,quantile,0.010,53338
2022-02-13,1 wk ahead inc case,2022-02-19,LI,quantile,0.010,539
2022-02-13,1 wk ahead inc case,2022-02-19,LT,quantile,0.010,51260
2022-02-13,1 wk ahead inc case,2022-02-19,LU,quantile,0.010,541
2022-02-13,1 wk ahead inc case,2022-02-19,MT,quantile,0.010,192
2022-02-13,1 wk ahead inc case,2022-02-19,NL,quantile,0.010,41565
2022-02-13,1 wk ahead inc case,2022-02-19,NO,quantile,0.010,78027
2022-02-13,1 wk ahead inc case,2022-02-19,PL,quantile,0.010,116009
2022-02-13,1 wk ahead inc case,2022-02-19,PT,quantile,0.010,0
2022-02-13,1 wk ahead inc case,2022-02-19,RO,quantile,0.010,127325
2022-02-13,1 wk ahead inc case,2022-02-19,SK,quantile,0.010,103134
2022-02-13,1 wk ahead inc case,2022-02-19,SI,quantile,0.010,0
2022-02-13,1 wk ahead inc case,2022-02-19,ES,quantile,0.010,221106
2022-02-13,1 wk ahead inc case,2022-02-19,SE,quantile,0.010,0
2022-02-13,1 wk ahead inc case,2022-02-19,CH,quantile,0.010,72516
2022-02-13,1 wk ahead inc case,2022-02-19,GB,quantile,0.010,8807
2022-02-13,2 wk ahead inc case,2022-02-26,AT,quantile,0.010,54067
2022-02-13,2 wk ahead inc case,2022-02-26,BE,quantile,0.010,0
2022-02-13,2 wk ahead inc case,2022-02-26,BG,quantile,0.010,16508
2022-02-13,2 wk ahead inc case,2022-02-26,HR,quantile,0.010,28054
2022-02-13,2 wk ahead inc case,2022-02-26,CY,quantile,0.010,5847
