target,target_end_date,location,type,quantile,value,forecast_date,scenario_id
1 wk ahead inc case,2021-06-26,DE,quantile,0.01,3470.7722660045,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.025,3716.90343457241,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.05,3942.50594762942,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.1,4219.65779669954,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.15,4417.57601540449,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.2,4581.47503357762,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.25,4726.92361981048,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.3,4861.47203937342,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.35,4989.5675838678,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.4,5114.23725179702,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.45,5237.82064734977,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.5,5314.47,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.55,5381.67370688835,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.6,5450.83059249343,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.65,5523.24381691095,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.7,5600.5977903052,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.75,5685.29072047664,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.8,5781.10830399614,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.85,5894.83549643676,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.9,6041.11408197772,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.95,6347.47410231485,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.975,6732.74268253322,2021-06-21,forecast
1 wk ahead inc case,2021-06-26,DE,quantile,0.99,7210.19775509741,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.01,416.582447433744,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.025,427.874709953129,2021-06-21,forecast
1 wk ahead inc death,2021-06-26,DE,quantile,0.05,437.831211869166,2021-06-21,forecast
