"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",NA,94610,"point","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.01,72783,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.025,75805,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.05,78579,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.1,81929,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.15,84140,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.2,85878,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.25,87454,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.3,88866,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.35,90145,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.4,91387,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.45,92616,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.5,93854,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.55,95129,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.6,96391,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.65,97773,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.7,99262,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.75,100886,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.8,102795,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.85,105083,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.9,108066,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.95,113165,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.975,117910,"quantile","forecast"
2021-11-28,"1 wk ahead inc case","2021-12-04","IT",0.99,123794,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",NA,579,"point","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.01,451,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.025,466,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.05,477,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.1,491,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.15,500,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.2,508,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.25,515,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.3,521,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.35,527,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.4,533,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.45,538,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.5,544,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.55,549,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.6,555,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.65,561,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.7,568,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.75,575,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.8,584,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.85,594,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.9,608,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.95,632,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.975,658,"quantile","forecast"
2021-11-28,"1 wk ahead inc death","2021-12-04","IT",0.99,778,"quantile","forecast"
