"forecast_date","target","target_end_date","location","quantile","value","type","scenario_id"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",NA,209680,"point","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.01,158241,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.025,165710,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.05,172530,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.1,180420,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.15,185802,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.2,190085,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.25,193801,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.3,197171,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.35,200253,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.4,203228,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.45,206230,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.5,209054,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.55,212093,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.6,215126,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.65,218253,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.7,221554,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.75,225223,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.8,229343,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.85,234236,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.9,240677,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.95,250686,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.975,260066,"quantile","forecast"
2022-03-06,"1 wk ahead inc case","2022-03-12","IT",0.99,271466,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",NA,1144,"point","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.01,973,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.025,987,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.05,1000,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.1,1017,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.15,1030,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.2,1041,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.25,1053,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.3,1063,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.35,1071,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.4,1078,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.45,1085,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.5,1091,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.55,1097,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.6,1104,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.65,1110,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.7,1118,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.75,1127,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.8,1139,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.85,1156,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.9,1189,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.95,1271,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.975,1387,"quantile","forecast"
2022-03-06,"1 wk ahead inc death","2022-03-12","IT",0.99,1597,"quantile","forecast"
